wave,yval,yerrLow,yerrUpp
1.0850794315338135,0.9846617019850807,0.0018318864887560482,0.0018318864887560482
1.1012927293777466,0.9866463972580117,0.0017146790118651146,0.0017146790118651146
1.1178200244903564,0.8911362676548367,0.0015909838487966055,0.0015909838487966055
1.134645938873291,0.9241101955620982,0.0017967101220920125,0.0017967101220920125
1.1517610549926758,0.890293938771891,0.0016982838341679527,0.0016982838341679527
1.1691619157791138,0.9367908616652199,0.0015928758450164248,0.0015928758450164248
1.186828374862671,0.8241827099233038,0.001352717529993709,0.001352717529993709
1.204756259918213,0.8242682309719347,0.0016078118481815417,0.0016078118481815417
1.2229266166687012,0.8734546552036628,0.0016465707239196013,0.0016465707239196013
1.2413266897201538,0.898547211562757,0.0016459277313149866,0.0016459277313149866
1.2599456310272217,0.9166192139076209,0.0016599605714260864,0.0016599605714260864
1.2787644863128662,0.9696744788326463,0.0017369139186521718,0.0017369139186521718
1.2977685928344727,0.950682872164765,0.0016675973740117806,0.0016675973740117806
1.3169487714767456,0.8318579253295204,0.0014780424291994231,0.0014780424291994231
1.336289405822754,0.7610781470675664,0.001528710255473736,0.001528710255473736
1.3557696342468262,0.6227545689040842,0.0012976848249069005,0.0012976848249069005
1.375373363494873,0.624618290402115,0.0010330944469101621,0.0010330944469101621
1.3950854539871216,0.5524851791837446,0.0010064883241875128,0.0010064883241875128
1.4148907661437988,0.5263589443905514,0.0009013160916823834,0.0009013160916823834
1.4347748756408691,0.577907723728796,0.0008994701032836561,0.0008994701032836561
1.454723834991455,0.5482998616366179,0.0008714138845448825,0.0008714138845448825
1.4747239351272583,0.5350738451445247,0.0009725294035238815,0.0009725294035238815
1.4947621822357178,0.5726167159441788,0.0010312828923648694,0.0010312828923648694
1.5148264169692993,0.5371369917820955,0.0009960556092627336,0.0009960556092627336
1.534904956817627,0.528377615491998,0.0008492241157096486,0.0008492241157096486
1.5549827814102173,0.5625897903334018,0.000820900062254524,0.000820900062254524
1.5750514268875122,0.6105457785246953,0.0010428064731363648,0.0010428064731363648
1.59510338306427,0.6903235360579442,0.001122410296287719,0.001122410296287719
1.6151297092437744,0.6091611078311326,0.000967533023588613,0.000967533023588613
1.6351220607757568,0.6375017330952664,0.0009957555601009815,0.0009957555601009815
1.6550729274749756,0.5964557345711896,0.0009422219739583133,0.0009422219739583133
1.6749749183654785,0.6057421638246228,0.0009691004346141479,0.0009691004346141479
1.6948219537734985,0.6146049857386188,0.0009606648571243073,0.0009606648571243073
1.714607834815979,0.5450262072841683,0.0009115880662653933,0.0009115880662653933
1.7343274354934692,0.5661439942858564,0.0009371862643537615,0.0009371862643537615
1.7539758682250977,0.5077808809125155,0.0009041015349307568,0.0009041015349307568
1.7735487222671509,0.4550814328672782,0.0008557174745564176,0.0008557174745564176
1.7930500507354736,0.4382722065183137,0.0006718155019851674,0.0006718155019851674
1.812469720840454,0.37963885996105856,0.0006123989653440455,0.0006123989653440455
1.8318034410476685,0.3810055925466803,0.0006316164469851714,0.0006316164469851714
1.8510479927062988,0.34036628226853555,0.000592155326193692,0.000592155326193692
1.8702008724212646,0.32528917134508917,0.0005596836397644893,0.0005596836397644893
1.8892605304718018,0.3437389042337769,0.0005970198731964707,0.0005970198731964707
1.9082252979278564,0.33130439342967094,0.0005730975969872214,0.0005730975969872214
1.927093744277954,0.3412595372940515,0.0005985093650177083,0.0005985093650177083
1.9458640813827515,0.34291261232298503,0.000603705389966401,0.000603705389966401
1.9645347595214844,0.33973614899698873,0.000592822452828049,0.000592822452828049
1.983106255531311,0.32044401851431337,0.0005849837220233757,0.0005849837220233757
2.0015780925750732,0.28595982811829107,0.0005440394272929862,0.0005440394272929862
2.0199522972106934,0.2882732736467429,0.0005428256869914405,0.0005428256869914405
2.0382299423217773,0.3054740164729639,0.0005479043547152105,0.0005479043547152105
2.0564074516296387,0.30120590351299276,0.0007854820565336336,0.0007854820565336336
2.074481725692749,0.2839285211646647,0.0005514985775198906,0.0005514985775198906
2.0924556255340576,0.3054862614703528,0.0005703429180740602,0.0005703429180740602
2.110327959060669,0.30484052547500845,0.0006615722318295235,0.0006615722318295235
2.128099203109741,0.3181190081386055,0.0005954770301279995,0.0005954770301279995
2.145770311355591,0.30838696380239977,0.0004994502709592934,0.0004994502709592934
2.1633403301239014,0.32977146582397954,0.0005332164595487314,0.0005332164595487314
2.180811643600464,0.35013226540988546,0.0005634003977226809,0.0005634003977226809
2.1981828212738037,0.3056002381696403,0.0005270610641122417,0.0005270610641122417
2.215456247329712,0.3362677823370308,0.0005561982762414863,0.0005561982762414863
2.232631206512451,0.3269606414261283,0.0005758436679585608,0.0005758436679585608
