,50,16,84,2.5,97.5,MaxLike,MaxProb,-1sigma,+1sigma,-2sigma,+2sigma
lnprobability,-21.739173390878374,-23.655572376148115,-20.426343773303657,-26.153784591320864,-19.58242384167835,-18.862000485423593,-18.862000485423593,1.9163989852697405,1.3128296175747174,4.41461120044249,2.1567495492000255
lnlike,-21.739173390878374,-23.655572376148115,-20.426343773303657,-26.153784591320864,-19.58242384167835,-18.862000485423593,-18.862000485423593,1.9163989852697405,1.3128296175747174,4.41461120044249,2.1567495492000255
fspot,0.24170502736353927,0.1491017476276706,0.3696579419948558,0.07977573173902243,0.46993091585347807,0.47744262011490696,0.47744262011490696,0.09260327973586868,0.12795291463131653,0.16192929562451686,0.2282258884899388
ffac,0.04214554825687666,0.010724359437616095,0.11669169673634455,0.002451614097070455,0.22048156071476768,0.15039871247814973,0.15039871247814973,0.031421188819260565,0.07454614847946789,0.0396939341598062,0.17833601245789102
Tphot,2584.538639093316,2520.694064139044,2654.3520793199864,2471.856236509144,2724.660196202793,2525.7192958446685,2525.7192958446685,63.84457495427205,69.81344022667054,112.682402584172,140.12155710947718
deltaTspot,-184.87443704436063,-265.6440412263599,-125.8097258583145,-353.4394784815326,-104.86347898905431,-116.04108220951575,-116.04108220951575,80.76960418199926,59.06471118604614,168.56504143717197,80.01095805530632
deltaTfac,244.21269645386602,132.9650136615632,575.0682448080483,104.50768812362787,867.5521485870565,140.6745803519213,140.6745803519213,111.24768279230281,330.85554835418236,139.70500833023814,623.3394521331905
Dscale,7025.362606098416,6890.471784767409,7154.670867095947,6756.863723729926,7278.778685515536,6970.83080666363,6970.83080666363,134.89082133100692,129.30826099753085,268.49888236848983,253.41607941712027
logg_het,4.478060956690535,3.938770758653132,4.786901181671555,2.965070033946498,4.935356093909082,4.909014087981684,4.909014087981684,0.5392901980374027,0.3088402249810205,1.512990922744037,0.457295137218547
